"ct10_id","muni","numRooms","rentcount","meanrent","medrent"
25025981800,"BOSTON",2,11,3034,3200
25025981800,"BOSTON",3,11,3625,3995
25025981800,"BOSTON",4,4,5736,5875
25027707500,"GARDNER",5,1,3000,3000
25027713100,"LANCASTER",1,1,1665,1665
25027713100,"LANCASTER",2,1,2150,2150
25027715100,"BOLTON",1,5,2209,1995
25027715100,"BOLTON",2,1,2195,2195
25027715100,"BOLTON",3,1,2195,2195
25027716100,"CLINTON",1,3,1375,1350
25027716100,"CLINTON",2,4,1738,1850
25027716100,"CLINTON",3,2,2648,2648
25027716200,"CLINTON",0,1,1100,1100
25027716200,"CLINTON",1,1,1200,1200
25027716200,"CLINTON",2,2,1825,1825
25027716300,"CLINTON",0,4,1358,1350
25027716300,"CLINTON",1,4,1550,1550
25027716300,"CLINTON",2,3,2083,1950
25027732302,"WORCESTER",2,2,2562,2562
25027736300,"AUBURN",2,1,1734,1734
25027738100,"GRAFTON",2,3,1832,1800
25027738201,"GRAFTON",3,1,2650,2650
25027738202,"GRAFTON",1,1,2450,2450
25027738202,"GRAFTON",2,2,2325,2325
25027739100,"SHREWSBURY",2,1,2553,2553
25027739100,"SHREWSBURY",3,1,4000,4000
25027739300,"SHREWSBURY",5,1,3900,3900
25027739400,"SHREWSBURY",1,1,2866,2866
25027739400,"SHREWSBURY",3,3,4022,3700
25027739500,"SHREWSBURY",1,1,2200,2200
25027739500,"SHREWSBURY",3,1,3200,3200
25027740101,"NORTHBOROUGH",1,8,2808,2560
25027740101,"NORTHBOROUGH",2,4,3907,3688
25027740101,"NORTHBOROUGH",3,5,4321,4487
25027740200,"NORTHBOROUGH",1,1,1800,1800
25027741101,"SOUTHBOROUGH",3,1,3500,3500
25027741102,"SOUTHBOROUGH",2,1,2450,2450
25027742300,"WESTBOROUGH",1,4,2011,1798
25027742300,"WESTBOROUGH",2,3,2317,2250
25027742300,"WESTBOROUGH",4,1,2450,2450
25027742402,"WESTBOROUGH",4,1,4299,4299
25027743100,"UPTON",1,1,1400,1400
25027743100,"UPTON",3,1,3000,3000
25027743100,"UPTON",4,1,4200,4200
25027744101,"MILFORD",2,2,2325,2325
25027744101,"MILFORD",3,2,3425,3425
25027744200,"MILFORD",1,2,1625,1625
25027744200,"MILFORD",2,1,2947,2947
25027744200,"MILFORD",3,2,3250,3250
25027744300,"MILFORD",1,3,1517,1550
25027744300,"MILFORD",2,4,1800,1850
25027744300,"MILFORD",3,1,2700,2700
25027744400,"MILFORD",1,3,1817,1700
25027744400,"MILFORD",2,5,1970,1850
25027744400,"MILFORD",3,1,2200,2200
25027747101,"BLACKSTONE",1,2,1450,1450
25027747102,"BLACKSTONE",3,3,2300,2300
25027747102,"BLACKSTONE",4,3,3600,4000
25027749100,"UXBRIDGE",2,1,1995,1995
25027749100,"UXBRIDGE",3,2,2850,2850
25027749200,"UXBRIDGE",1,3,1350,1300
25027749200,"UXBRIDGE",2,1,2100,2100
25027749200,"UXBRIDGE",3,1,2600,2600
25027750100,"NORTHBRIDGE",2,1,1850,1850
25027750100,"NORTHBRIDGE",3,1,2100,2100
25027750100,"NORTHBRIDGE",4,1,4500,4500
25027750300,"NORTHBRIDGE",3,1,2196,2196
25027761200,"WESTBOROUGH",1,3,2007,2000
25027761200,"WESTBOROUGH",2,4,2470,2525
25027761200,"WESTBOROUGH",3,2,3250,3250
25027761300,"GRAFTON",2,1,2000,2000
25027761400,"HARVARD",1,1,1750,1750
NA,"BOSTON",4,1,3000,3000
NA,"QUINCY",0,1,1695,1695
NA,"REVERE",2,1,3000,3000
